aggregation_id	aggregation_label	member_name	member_acronym	member_id	member_country	source_url	source_pmid	quote	quote verified	confidence	include	remark
COHO:0000044	Consortium of Minority Population Genome-Wide Association Studies of Stroke	Atherosclerosis Risk in Communities	ARIC	COHO:0000011		https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4740911/unicode	PMID:26089329	Atherosclerosis Risk in Communities	yes	medium	yes	All nine studies explicitly listed as COMPASS members in Methods.
COHO:0000044	Consortium of Minority Population Genome-Wide Association Studies of Stroke	Cardiovascular Health Study	CHS	new		https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4740911/unicode	PMID:26089329	Cardiovascular Health Study	yes	medium	yes	All nine studies explicitly listed as COMPASS members in Methods.
COHO:0000044	Consortium of Minority Population Genome-Wide Association Studies of Stroke	Dynamics of Health, Aging and Body Composition Study	HABC	new		https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4740911/unicode	PMID:26089329	Dynamics of Health, Aging and Body Composition Study	yes	medium	yes	All nine studies explicitly listed as COMPASS members in Methods.
COHO:0000044	Consortium of Minority Population Genome-Wide Association Studies of Stroke	Women’s Health Initiative	WHI	new		https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4740911/unicode	PMID:26089329	Women’s Health Initiative	yes	medium	yes	All nine studies explicitly listed as COMPASS members in Methods.
COHO:0000044	Consortium of Minority Population Genome-Wide Association Studies of Stroke	Genetics of Early Onset Stroke	GEOS	new		https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4740911/unicode	PMID:26089329	Genetics of Early Onset Stroke	yes	medium	yes	All nine studies explicitly listed as COMPASS members in Methods.
COHO:0000044	Consortium of Minority Population Genome-Wide Association Studies of Stroke	Ischemic Stroke Genetics Study	ISGS	new		https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4740911/unicode	PMID:26089329	Ischemic Stroke Genetics Study	yes	medium	yes	All nine studies explicitly listed as COMPASS members in Methods.
COHO:0000044	Consortium of Minority Population Genome-Wide Association Studies of Stroke	Vitamin Intervention for Stroke Prevention	VISP	new		https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4740911/unicode	PMID:26089329	Vitamin Intervention for Stroke Prevention	yes	medium	yes	All nine studies explicitly listed as COMPASS members in Methods.
COHO:0000044	Consortium of Minority Population Genome-Wide Association Studies of Stroke	Healthy Aging in Neighborhoods of Diversity across the Life Span	HANDLS	new		https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4740911/unicode	PMID:26089329	Healthy Aging in Neighborhoods of Diversity across the Life Span	yes	medium	yes	All nine studies explicitly listed as COMPASS members in Methods.
COHO:0000044	Consortium of Minority Population Genome-Wide Association Studies of Stroke	Siblings with Ischemic Stroke Study	SWISS	new		https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4740911/unicode	PMID:26089329	Siblings with Ischemic Stroke Study	yes	medium	yes	All nine studies explicitly listed as COMPASS members in Methods.
COHO:0000045	Cooperative Health Research in the Region of Augsburg	S1	S1	new	Germany	https://www.helmholtz-munich.de/en/epi/projects/transcape		S1	no	high	yes	KORA baseline survey; follow-up examinations of the same recruited people are not separate members.
COHO:0000045	Cooperative Health Research in the Region of Augsburg	S2	S2	new	Germany	https://www.helmholtz-munich.de/en/epi/projects/transcape		S2	no	high	yes	KORA baseline survey; follow-up examinations of the same recruited people are not separate members.
COHO:0000045	Cooperative Health Research in the Region of Augsburg	S3	S3	new	Germany	https://www.helmholtz-munich.de/en/epi/projects/transcape		S3	no	high	yes	KORA baseline survey; follow-up examinations of the same recruited people are not separate members.
COHO:0000045	Cooperative Health Research in the Region of Augsburg	S4	S4	new	Germany	https://www.helmholtz-munich.de/en/epi/projects/transcape		S4	no	high	yes	KORA baseline survey; follow-up examinations of the same recruited people are not separate members.
COHO:0000053	Diabetes Research on Patient Stratification	Study 1		new		https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4018481/unicode	PMID:24695864	Study 1	yes	high	yes	DIRECT prospective prediabetes cohort.
COHO:0000053	Diabetes Research on Patient Stratification	Study 2		new		https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4018481/unicode	PMID:24695864	Study 2	yes	high	yes	DIRECT prospective newly diagnosed type 2 diabetes cohort.
COHO:0000062	EPIGEN	Salvador-SCAALA		new	Brazil	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC9952852/unicode	PMID:33633342	Salvador-SCAALA cohort	yes	medium	yes	
COHO:0000062	EPIGEN	Bambuí cohort study of ageing		new	Brazil	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC9952852/unicode	PMID:33633342	Bambuí cohort study of ageing	yes	medium	yes	
COHO:0000062	EPIGEN	1982 Pelotas birth cohort study		new	Brazil	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC9952852/unicode	PMID:33633342	The 1982 Pelotas birth cohort study was conducted in Pelotas	yes	medium	yes	One of the three EPIGEN-Brazil population cohorts.
COHO:0000067	EuroTARGET project	prospective patients		new		https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC9220885/unicode		For each of the prospective patients, two 10 mL blood samples were collected.	yes	medium	no	"""prospective patients"" is not a cohort name; SUTOX is; EuroTARGET's prospectively recruited component; source gives no separate formal cohort name. The missing-cohort table's EuroTARGET mRCC patient cohort is broader."
COHO:0000067	EuroTARGET project	Dutch SUTOX consortium	SUTOX	new		https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC9220885/unicode		For subjects of the Dutch SUTOX consortium (the ‘historical patients’ in the EuroTARGET cohort)	yes	medium	yes	Historical patient collection explicitly incorporated in EuroTARGET; RIKEN is an external comparator and is not asserted as a member.
COHO:0000070	Finnish Twin Cohort Study	older twin cohort		new	Finland	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4493754/unicode	PMID:23298696	older twin cohort	yes	high	yes	Three main cohorts in the 2013 overview; follow-up waves are not separate recruitment cohorts.
COHO:0000070	Finnish Twin Cohort Study	Finntwin12	Finntwin12	new	Finland	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4493754/unicode	PMID:23298696	Finntwin12	yes	high	yes	Three main cohorts in the 2013 overview; follow-up waves are not separate recruitment cohorts.
COHO:0000070	Finnish Twin Cohort Study	Finntwin16	Finntwin16	new	Finland	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4493754/unicode	PMID:23298696	Finntwin16	yes	high	yes	Three main cohorts in the 2013 overview; follow-up waves are not separate recruitment cohorts.
COHO:0000071	FINRISK	1972		new	Finland	https://oup.silverchair-cdn.com/article-minimal/4641873	PMID:29165699	1972	yes	high	yes	FINRISK survey cohort; Table 1 identifies independent samples by survey year.
COHO:0000071	FINRISK	1977		new	Finland	https://oup.silverchair-cdn.com/article-minimal/4641873	PMID:29165699	1977	yes	high	yes	FINRISK survey cohort; Table 1 identifies independent samples by survey year.
COHO:0000071	FINRISK	1982		new	Finland	https://oup.silverchair-cdn.com/article-minimal/4641873	PMID:29165699	1982	yes	high	yes	FINRISK survey cohort; Table 1 identifies independent samples by survey year.
COHO:0000071	FINRISK	1987		new	Finland	https://oup.silverchair-cdn.com/article-minimal/4641873	PMID:29165699	1987	yes	high	yes	FINRISK survey cohort; Table 1 identifies independent samples by survey year.
COHO:0000071	FINRISK	1992		new	Finland	https://oup.silverchair-cdn.com/article-minimal/4641873	PMID:29165699	1992	yes	high	yes	FINRISK survey cohort; Table 1 identifies independent samples by survey year.
COHO:0000071	FINRISK	1997		new	Finland	https://oup.silverchair-cdn.com/article-minimal/4641873	PMID:29165699	1997	yes	high	yes	FINRISK survey cohort; Table 1 identifies independent samples by survey year.
COHO:0000071	FINRISK	2002		new	Finland	https://oup.silverchair-cdn.com/article-minimal/4641873	PMID:29165699	2002	yes	high	yes	FINRISK survey cohort; Table 1 identifies independent samples by survey year.
COHO:0000071	FINRISK	2007		new	Finland	https://oup.silverchair-cdn.com/article-minimal/4641873	PMID:29165699	2007	yes	high	yes	FINRISK survey cohort; Table 1 identifies independent samples by survey year.
COHO:0000071	FINRISK	2012		new	Finland	https://oup.silverchair-cdn.com/article-minimal/4641873	PMID:29165699	2012	yes	high	yes	FINRISK survey cohort; Table 1 identifies independent samples by survey year.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	Canada		new	Canada	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	Canada	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, Discovery dataset: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	Czech Republic		new	Czech_Republic	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	Czech Republic	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, Discovery dataset: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	Finland		new	Finland	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	Finland	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, Discovery dataset: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	France		new	France	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	France	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, Discovery dataset: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	Germany		new	Germany	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	Germany	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, Discovery dataset: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	Greece		new	Greece	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	Greece	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, Discovery dataset: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	Italy-North		new	Italy	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	Italy-North	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, Discovery dataset: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	Italy-South		new	Italy	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	Italy-South	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, Discovery dataset: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	Netherlands		new	Netherlands	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	Netherlands	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, Discovery dataset: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	Norway		new	Norway	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	Norway	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, Discovery dataset: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	Poland		new	Poland	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	Poland	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, Discovery dataset: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	Spain		new	Spain	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	Spain	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, Discovery dataset: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	Sweden		new	Sweden	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	Sweden	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, Discovery dataset: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	UK		new	United_Kingdom	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	UK	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, Discovery dataset: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	USA		new	United_States	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	USA	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, Discovery dataset: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	USA-Hakonarson		new	United_States	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	USA-Hakonarson	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, In silico replication: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	Estonia		new	Estonia	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	Estonia	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, In silico replication: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	Austria		new	Austria	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	Austria	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, De novo replication: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	Czech Republic		new	Czech_Republic	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	Czech Republic	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, De novo replication: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	Finland		new	Finland	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	Finland	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, De novo replication: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	France		new	France	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	France	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, De novo replication: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	Germany		new	Germany	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	Germany	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, De novo replication: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	Greece		new	Greece	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	Greece	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, De novo replication: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	Italy-South		new	Italy	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	Italy-South	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, De novo replication: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	Netherlands		new	Netherlands	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	Netherlands	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, De novo replication: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	Poland		new	Poland	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	Poland	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, De novo replication: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	Spain		new	Spain	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	Spain	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, De novo replication: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	UK		new	United_Kingdom	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	UK	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, De novo replication: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	USA		new	United_States	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	USA	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, De novo replication: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000077	Genetic Consortium for Anorexia Nervosa	Japan		new	Japan	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC4325090/unicode	PMID:24514567	Japan	yes	medium	no	the source lists contributing countries, not cohorts; Table 1, De novo replication: AN case/control collection labelled by country/site; discovery and replication samples kept distinct. No matching named COHO cohort can be established. Recruitment programmes may overlap between phases; phase-specific source datasets are retained for review.
COHO:0000081	Genetic Research in Isolated					https://www.frontiersin.org/journals/genetics/articles/10.3389/fgene.2016.00190/full		The ERF study, which is a part of the Genetic Research in Isolated Populations (GRIP) Program	no	low	yes	Only one named member retrieved: Erasmus Rucphen Family Study (ERF), COHO:0000063. Official programme page names disease investigations but no other separately named cohorts; member fields left empty because fewer than two are identifiable.
COHO:0000085	German Multiple Myeloma Study Group	GMMG-HD9/ DSMM XVIII	GMMG-HD9/ DSMM XVIII	new		https://gmmg.info/rekrutierende-studien/		GMMG-HD9/ DSMM XVIII	yes	high	yes	
COHO:0000085	German Multiple Myeloma Study Group	GMMG-HD10/ DSMM XX / 64007957MMY2003	GMMG-HD10/ DSMM XX / 64007957MMY2003	new		https://gmmg.info/rekrutierende-studien/		GMMG-HD10/ DSMM XX / 64007957MMY2003	yes	high	yes	
COHO:0000085	German Multiple Myeloma Study Group	GMMG-HD8/ DSMM XIX	GMMG-HD8/ DSMM XIX	new		https://gmmg.info/nicht-rekutierende-studien/		GMMG-HD8/ DSMM XIX	yes	high	yes	
COHO:0000085	German Multiple Myeloma Study Group	GMMG-HD7	GMMG-HD7	new		https://gmmg.info/nicht-rekutierende-studien/		GMMG-HD7	yes	high	yes	
COHO:0000085	German Multiple Myeloma Study Group	GMMG-CONCEPT	GMMG-CONCEPT	new		https://gmmg.info/nicht-rekutierende-studien/		GMMG-CONCEPT	yes	high	yes	
COHO:0000085	German Multiple Myeloma Study Group	GMMG-DADA	GMMG-DADA	new		https://gmmg.info/nicht-rekutierende-studien/		GMMG-DADA	yes	high	yes	
COHO:0000085	German Multiple Myeloma Study Group	GMMG-DANTE	GMMG-DANTE	new		https://gmmg.info/nicht-rekutierende-studien/		GMMG-DANTE	yes	high	yes	
COHO:0000085	German Multiple Myeloma Study Group	GMMG-HD4	GMMG-HD4	new		https://gmmg.info/studien-follow-up/		GMMG-HD4	yes	high	yes	
COHO:0000085	German Multiple Myeloma Study Group	GMMG-MM5	GMMG-MM5	new		https://gmmg.info/studien-follow-up/		GMMG-MM5	yes	high	yes	
COHO:0000085	German Multiple Myeloma Study Group	GMMG-BPV	GMMG-BPV	new		https://gmmg.info/studien-follow-up/		GMMG-BPV	yes	high	yes	
COHO:0000085	German Multiple Myeloma Study Group	GMMG-HD6	GMMG-HD6	new		https://gmmg.info/studien-follow-up/		GMMG-HD6	yes	high	yes	
COHO:0000085	German Multiple Myeloma Study Group	GMMG-ReLApsE	GMMG-ReLApsE	new		https://gmmg.info/studien-follow-up/		GMMG-ReLApsE	yes	high	yes	
COHO:0000085	German Multiple Myeloma Study Group	GMMG-PERSPECTIVE	GMMG-PERSPECTIVE	new		https://gmmg.info/studien-follow-up/		GMMG-PERSPECTIVE	yes	high	yes	
COHO:0000085	German Multiple Myeloma Study Group	GMMG-BIRMA	GMMG-BIRMA	new (in new_cohorts_ega)		https://gmmg.info/studien-follow-up/		GMMG-BIRMA	yes	high	yes	Missing-cohort table names THE PHASE II GMMG-BIRMA TRIAL (Hipo_K08K).
COHO:0000085	German Multiple Myeloma Study Group	GMMG-HD1	GMMG-HD1	new		https://gmmg.info/studienarchiv/		GMMG-HD1	yes	high	yes	
COHO:0000085	German Multiple Myeloma Study Group	GMMG-HD2	GMMG-HD2	new		https://gmmg.info/studienarchiv/		GMMG-HD2	yes	high	yes	
COHO:0000085	German Multiple Myeloma Study Group	GMMG-HD3	GMMG-HD3	new		https://gmmg.info/studienarchiv/		GMMG-HD3	yes	high	yes	
COHO:0000085	German Multiple Myeloma Study Group	GMMG-HD11	GMMG-HD11	new	Germany	https://gmmg.info/rekrutierende-studien/		Start der GMMG-HD11 Studie	yes	high	yes	Source announcement specifies July 2026 start at 60 German sites.
COHO:0000088	Greece Hellenic Isolated Cohorts	MANOLIS	MANOLIS	COHO:0000166	Greece	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC8640022/unicode	PMID:34857772	The two cohorts included in this analysis, MANOLIS and Pomak, are part of the Hellenic Isolated Cohorts	yes	medium	yes	
COHO:0000088	Greece Hellenic Isolated Cohorts	Pomak		new	Greece	https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC8640022/unicode	PMID:34857772	The two cohorts included in this analysis, MANOLIS and Pomak, are part of the Hellenic Isolated Cohorts	yes	medium	yes	
COHO:0000094	Human Genetics Initiative					https://www.nimh.nih.gov/about/advisory-boards-and-groups/namhc/2016/may/namhc-minutes-of-the-245th-meeting		More than 170 studies are represented in 16 collections	no	low	yes	NIMH Human Genetics Initiative/NIMH-RGR, not COVID-19 HGI. Retrieved official account reports >170 studies in 16 disorder-related collections but names no constituent cohort; institutional staff and disorder categories are not cohorts.
COHO:0000100	INfancia y Medio Ambiente Project	Riera d’Ebre		new		https://www.proyectoinma.org/en/inma-project/study-design/		Riera d’Ebre	yes	high	yes	Regional cohort in the official seven-cohort design; source spells the first cohort both Riera and Ribera d’Ebre.
COHO:0000100	INfancia y Medio Ambiente Project	Menorca		new		https://www.proyectoinma.org/en/inma-project/study-design/		Menorca	yes	high	yes	
COHO:0000100	INfancia y Medio Ambiente Project	Granada		new		https://www.proyectoinma.org/en/inma-project/study-design/		Granada	yes	high	yes	
COHO:0000100	INfancia y Medio Ambiente Project	Valencia		new		https://www.proyectoinma.org/en/inma-project/study-design/		Valencia	yes	high	yes	
COHO:0000100	INfancia y Medio Ambiente Project	Sabadell		new		https://www.proyectoinma.org/en/inma-project/study-design/		Sabadell	yes	high	yes	
